stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
3408,ISLINGTON AV / HUMBERWOOD GATE,,43.815883,-79.598629,,
3409,WILLOWBROOK RD / HOLM CRES,,43.826898,-79.389835,,
3410,ISLINGTON AV / WYCLIFFE AV,ISLINGTON AVE & ARISTA GATE,43.814598,-79.596451,,
3411,GREEN LANE / AILEEN AV,,43.823937,-79.388646,,
3412,ISLINGTON AV / WYCLIFFE GATE,,43.811595,-79.591904,,
3413,GREEN LANE / KING S COLLEGE RD,,43.82474,-79.384931,,
3414,ISLINGTON AV / KILORAN AV,,43.807318,-79.587466,,
3415,GREEN LANE OP HUNTINGTON PARK DR,,43.82577,-79.38014,,
3416,ISLINGTON AV STOP # 3416,,43.801444,-79.584994,,
3417,GREEN LANE OP HUNTINGTON PARK DR,,43.829408,-79.378276,,
3418,ISLINGTON AV / HAYHOE LANE,,43.799444,-79.58488,,
3419,GREEN LANE / LESLIE ST,,43.831112,-79.376476,,
3420,ISLINGTON AV / GAMBLE ST,,43.797381,-79.584779,,
3421,SIMONSTON BLVD / GERMAN MILLS RD,,43.817502,-79.368551,,
3422,ISLINGTON AV OP HARTMAN AV,,43.795786,-79.584717,,
3423,SIMONSTON BLVD / THURGATE CRES,,43.815855,-79.367974,,
3424,ISLINGTON AV / DAVIDSON DR,,43.792392,-79.584735,,
3425,SIMONSTON BLVD / WAGGONERS WELLS,SIMONSTON BLVD & WAGGONERS WELLS LANE,43.813223,-79.365833,,
3426,ISLINGTON AV OP THISTLEWOOD AV,,43.789058,-79.587462,,
3427,SIMONSTON BLVD / DON MILLS RD,,43.813956,-79.362319,,
3428,ISLINGTON AV / WOODBRIDGE AV,,43.786837,-79.589105,,
3429,SIMONSTON BLVD OP DERSINGHAM CR,,43.81547,-79.359902,,
3430,ISLINGTON AV / HIGHWAY 7,,43.780956,-79.589765,,
3431,SIMONSTON BLVD OP CHUMLEIGH CR,,43.817019,-79.360569,,
3432,ISLINGTON AV / LEGION COURT RD,,43.779201,-79.586873,,
3433,SIMONSTON BLVD OP CHUMLEIGH CR,,43.818722,-79.361281,,
3434,ISLINGTON AV STOP # 3434,,43.777727,-79.58415,,
3435,SIMONSTON BLVD / SNOWSHOE CRES,,43.821296,-79.362466,,
3436,ISLINGTON AV STOP # 3436,,43.775303,-79.581113,,
3437,SIMONSTON BLVD OP FLOWERVALE RD,,43.82079,-79.365514,,
3438,ISLINGTON AV STOP # 3438,,43.771599,-79.579423,,
3439,SIMONSTON BLVD / DON MILLS RD,,43.819352,-79.36702,,
3440,ISLINGTON AV / STEELES AV,,43.764505,-79.575106,,
3441,STEELES AV / ISLINGTON AV,ACCESS WAYS & CLARENCE ST,43.764078,-79.576455,,
3442,ISLINGTON AV / FRIULI,ISLINGTON AVE & STEELES AVE W,43.7653,-79.575313,,
3443,ISLINGTON AV STOP # 3443,,43.772245,-79.579234,,
3444,ISLINGTON AV STOP # 3444,,43.775118,-79.580695,,
3445,ISLINGTON AV STOP # 3445,,43.777722,-79.583752,,
3446,ISLINGTON AV / PIONEER LANE,,43.779076,-79.586218,,
